,California,Florida,Virginia,New York,Texas,Nevada,Arizona,New Jersey,Massachusetts,South Carolina,North Carolina,New Mexico,Utah,Colorado,Tennessee,West Virginia,Hawaii,Illinois,Michigan,Kentucky,Ohio,Montana,Oregon,Connecticut,the District of Columbia,Georgia,Missouri,Wisconsin,Arkansas,Oklahoma,New Hampshire,Minnesota,Pennsylvania,Washington,Kansas,Idaho,Nebraska,Wyoming,Vermont,Alaska,Iowa,Rhode Island,Indiana,Alabama,Maryland,South Dakota,Mississippi,Maine,Delaware,Louisiana,North Dakota
2013-03-01,346947.0,152486.0,239010.0,243424.0,142251.0,157415.0,169555.0,289737.0,318788.0,147928.0,154036.0,165151.0,219365.0,244628.0,136158.0,90947.0,496735.0,159644.0,104582.0,112569.0,112295.0,215075.0,228745.0,239968.0,456994.0,130779.0,125560.0,141901.0,107035.0,107487.0,216195.0,177106.0,161399.0,239564.0,122526.0,166599.0,132291.0,208344.0,227957.0,242900.0,124298.0,227732.0,115904.0,119287.0,263712.0,159892.0,105586.0,189298.0,214266.0,150463.0,188783.0
2013-04-01,354066.0,154067.0,239843.0,244329.0,143201.0,160679.0,171088.0,290276.0,321519.0,148332.0,154495.0,165726.0,222127.0,246374.0,136575.0,91238.0,499565.0,160620.0,105905.0,112768.0,112598.0,215995.0,231686.0,241332.0,462167.0,131822.0,125774.0,142517.0,107127.0,107820.0,217765.0,178204.0,161864.0,242073.0,122894.0,168282.0,132664.0,208879.0,228032.0,243543.0,124491.0,229113.0,116305.0,119553.0,265495.0,160398.0,105561.0,189534.0,214834.0,150814.0,190248.0
2013-05-01,361232.0,155838.0,240502.0,245240.0,144144.0,164647.0,173027.0,291257.0,323643.0,148728.0,155014.0,166538.0,224611.0,247951.0,136924.0,91437.0,499595.0,161484.0,107224.0,112989.0,113053.0,216941.0,234485.0,243099.0,470144.0,132956.0,126134.0,143684.0,107193.0,108061.0,219198.0,179988.0,162338.0,244707.0,123351.0,170373.0,132820.0,209406.0,227944.0,244290.0,124674.0,230661.0,116669.0,119695.0,267378.0,160959.0,105510.0,189872.0,215027.0,151075.0,191529.0
2013-06-01,368753.0,157549.0,241041.0,246265.0,145084.0,169023.0,175625.0,292598.0,325521.0,149118.0,155476.0,167226.0,227490.0,249418.0,137289.0,91567.0,498865.0,162947.0,108584.0,113257.0,113660.0,217946.0,237014.0,244778.0,476651.0,134175.0,126586.0,144528.0,107299.0,108318.0,220426.0,181672.0,162830.0,246998.0,123567.0,171866.0,133221.0,209619.0,227794.0,245605.0,124964.0,232096.0,117064.0,119787.0,268890.0,161503.0,105342.0,190423.0,215326.0,151426.0,192986.0
2013-07-01,375913.0,159520.0,241725.0,247124.0,146039.0,174169.0,178723.0,294189.0,327616.0,149641.0,155940.0,167773.0,230079.0,251245.0,137593.0,91745.0,498785.0,164113.0,110065.0,113566.0,114221.0,218914.0,239239.0,245652.0,482022.0,135437.0,126986.0,145278.0,107419.0,108587.0,221494.0,183519.0,163265.0,249380.0,123751.0,173528.0,133506.0,209850.0,227675.0,246877.0,125187.0,233012.0,117355.0,119893.0,270279.0,162094.0,105226.0,190780.0,215587.0,151914.0,194295.0
2013-08-01,382541.0,161554.0,242534.0,247757.0,146934.0,178476.0,181225.0,295775.0,329605.0,150346.0,156407.0,168583.0,232640.0,253166.0,138072.0,91974.0,504545.0,165585.0,111515.0,113941.0,114667.0,219954.0,240730.0,246330.0,486185.0,136797.0,127250.0,145884.0,107576.0,108957.0,222412.0,185069.0,163550.0,251508.0,123823.0,174755.0,133799.0,210116.0,227567.0,248209.0,125336.0,234121.0,117660.0,120152.0,271345.0,162600.0,105081.0,191172.0,216677.0,152413.0,195620.0
2013-09-01,388397.0,163800.0,243517.0,248316.0,147859.0,182375.0,183291.0,296991.0,332015.0,150957.0,156815.0,168682.0,234675.0,254965.0,138647.0,92322.0,511210.0,166764.0,112870.0,114160.0,114939.0,220754.0,242429.0,247054.0,490528.0,138192.0,127331.0,146613.0,107714.0,109325.0,223186.0,186546.0,163789.0,253609.0,123932.0,175646.0,133926.0,210547.0,227300.0,248980.0,125459.0,235354.0,117880.0,120336.0,272794.0,163068.0,104985.0,191057.0,217746.0,152611.0,196970.0
2013-10-01,393907.0,165936.0,244246.0,248942.0,148856.0,185817.0,184897.0,298099.0,334111.0,151544.0,157289.0,169138.0,236359.0,256591.0,139351.0,92671.0,517873.0,168336.0,113993.0,114368.0,115257.0,221585.0,243720.0,247514.0,494848.0,139606.0,127568.0,147216.0,107846.0,109434.0,224031.0,187885.0,163912.0,255292.0,124087.0,176493.0,134120.0,211035.0,227027.0,249367.0,125566.0,236697.0,118010.0,120488.0,274285.0,163408.0,104866.0,191023.0,219149.0,152754.0,198527.0
2013-11-01,399495.0,168013.0,245054.0,249617.0,149915.0,189001.0,185675.0,299299.0,335778.0,152103.0,157709.0,169234.0,237655.0,258159.0,140110.0,93035.0,523284.0,169059.0,115047.0,114516.0,115562.0,222509.0,245836.0,247966.0,499362.0,140863.0,127740.0,147727.0,107882.0,109504.0,224739.0,188967.0,164133.0,256638.0,124322.0,177242.0,134271.0,211587.0,226919.0,250038.0,125645.0,237500.0,118253.0,120633.0,276217.0,163788.0,104777.0,190625.0,220003.0,152993.0,199906.0
2013-12-01,404795.0,169985.0,245808.0,250211.0,150878.0,191205.0,187133.0,300265.0,336828.0,152595.0,158292.0,170438.0,238234.0,259981.0,140755.0,93272.0,529426.0,170034.0,116146.0,114713.0,115820.0,223331.0,248008.0,247940.0,503789.0,142183.0,128013.0,148036.0,107833.0,109533.0,225586.0,189955.0,164302.0,258061.0,124590.0,177846.0,134450.0,212171.0,226944.0,250790.0,125832.0,237689.0,118577.0,120822.0,277553.0,164155.0,104849.0,190292.0,220778.0,153299.0,201116.0
2014-01-01,410227.0,171791.0,246886.0,250815.0,151813.0,193163.0,188913.0,301383.0,338003.0,153193.0,158824.0,171366.0,238969.0,261613.0,141380.0,93331.0,532929.0,170618.0,117357.0,114796.0,115783.0,224191.0,250352.0,247904.0,508522.0,143360.0,128168.0,148387.0,107869.0,109849.0,225960.0,191225.0,164551.0,259839.0,124777.0,178213.0,134380.0,212864.0,227017.0,251358.0,126101.0,238654.0,118939.0,120972.0,278795.0,164542.0,104924.0,189884.0,222093.0,153701.0,201978.0
2014-02-01,414894.0,173340.0,247622.0,251443.0,152823.0,195059.0,191503.0,302089.0,339022.0,153739.0,159440.0,172105.0,239642.0,263394.0,141823.0,93318.0,535622.0,171698.0,118491.0,114990.0,115688.0,224994.0,252057.0,248121.0,513885.0,144492.0,128435.0,148974.0,108047.0,110209.0,226496.0,192909.0,164834.0,261876.0,124940.0,179097.0,134657.0,213546.0,227104.0,251963.0,126525.0,239247.0,119290.0,121057.0,279947.0,164831.0,105093.0,189630.0,222994.0,154076.0,202958.0
2014-03-01,417384.0,174652.0,248256.0,252223.0,153755.0,196505.0,192274.0,303519.0,340709.0,154158.0,159899.0,172256.0,240848.0,264819.0,142194.0,93359.0,536740.0,172287.0,119497.0,115099.0,115612.0,226038.0,253308.0,248051.0,520167.0,145460.0,128744.0,149830.0,108367.0,110582.0,226829.0,195048.0,165132.0,263036.0,124893.0,180119.0,135268.0,214321.0,227104.0,252538.0,127105.0,241012.0,119702.0,121150.0,280773.0,165306.0,105200.0,189543.0,223699.0,154516.0,203626.0
2014-04-01,418315.0,175602.0,248535.0,253012.0,154601.0,197449.0,192104.0,304867.0,342465.0,154345.0,160271.0,172342.0,241267.0,266274.0,142456.0,93542.0,538693.0,172648.0,120432.0,115400.0,115733.0,226994.0,254521.0,247956.0,525014.0,146422.0,129236.0,150459.0,108655.0,110839.0,227715.0,196860.0,165345.0,264003.0,124969.0,181177.0,136381.0,215017.0,227288.0,253040.0,127780.0,242478.0,120200.0,121383.0,281770.0,165832.0,105438.0,190332.0,223978.0,154908.0,204639.0
2014-05-01,418652.0,176518.0,248780.0,253744.0,155453.0,197943.0,191982.0,306263.0,344075.0,154565.0,160532.0,172409.0,241738.0,267703.0,142807.0,93714.0,540961.0,173234.0,121391.0,115665.0,115981.0,227841.0,255369.0,247404.0,527594.0,147323.0,129909.0,150935.0,108876.0,111163.0,228578.0,198058.0,165512.0,264638.0,125074.0,181868.0,137170.0,215770.0,227406.0,253021.0,128378.0,244078.0,120628.0,121734.0,281876.0,166531.0,105689.0,191479.0,225110.0,154954.0,205753.0
2014-06-01,419202.0,177257.0,248997.0,254377.0,156442.0,198613.0,192305.0,307065.0,345060.0,154880.0,160713.0,172015.0,241943.0,269177.0,143201.0,93801.0,544676.0,174103.0,122443.0,116074.0,116327.0,228748.0,256658.0,247245.0,528598.0,148122.0,130579.0,151309.0,109010.0,111417.0,229510.0,198537.0,165757.0,266305.0,125396.0,182411.0,137707.0,216508.0,227741.0,252684.0,128764.0,244829.0,121010.0,122096.0,282038.0,167069.0,105914.0,192556.0,226276.0,154878.0,207221.0
2014-07-01,419669.0,178106.0,249239.0,254755.0,157334.0,199812.0,192431.0,307438.0,345709.0,155294.0,160857.0,171682.0,242027.0,270747.0,143596.0,93877.0,548286.0,174814.0,123298.0,116440.0,116679.0,230007.0,257730.0,246922.0,531061.0,148904.0,131094.0,151797.0,109051.0,111713.0,230103.0,198611.0,165995.0,267572.0,125764.0,182501.0,138032.0,217342.0,227981.0,253005.0,129008.0,244440.0,121397.0,122401.0,281738.0,167584.0,106220.0,193097.0,227010.0,154802.0,208374.0
2014-08-01,419464.0,178703.0,249333.0,255078.0,158175.0,200576.0,192619.0,307413.0,346218.0,155667.0,160913.0,171069.0,242248.0,271928.0,143898.0,94009.0,551695.0,175049.0,123852.0,116619.0,116809.0,231052.0,259054.0,246019.0,532756.0,149555.0,131432.0,151928.0,109131.0,111950.0,230366.0,198334.0,166115.0,268561.0,126113.0,182268.0,138292.0,218032.0,228167.0,253720.0,129090.0,243605.0,121771.0,122679.0,281633.0,168012.0,106544.0,193008.0,227309.0,154997.0,209828.0
2014-09-01,420161.0,179525.0,249413.0,255354.0,158959.0,200629.0,192475.0,306995.0,346354.0,156047.0,161049.0,171048.0,242236.0,273408.0,144178.0,94320.0,553580.0,175341.0,124098.0,116739.0,116926.0,231965.0,260339.0,244961.0,533492.0,150238.0,131664.0,151828.0,109299.0,112235.0,230419.0,197931.0,166114.0,269058.0,126439.0,182128.0,138429.0,218804.0,228121.0,254524.0,129179.0,242953.0,122085.0,122857.0,281552.0,168493.0,106891.0,192852.0,227592.0,155267.0,211025.0
2014-10-01,421797.0,180672.0,249601.0,255650.0,159850.0,201447.0,192806.0,306488.0,346264.0,156404.0,161218.0,171000.0,242884.0,275232.0,144416.0,94659.0,554616.0,175575.0,124319.0,116789.0,116941.0,232303.0,261818.0,244134.0,532934.0,150872.0,131892.0,151706.0,109568.0,112671.0,230708.0,197463.0,166100.0,270180.0,126694.0,182185.0,138545.0,219378.0,228125.0,255331.0,129231.0,242656.0,122340.0,123053.0,281652.0,168947.0,107258.0,192574.0,227803.0,155543.0,213253.0
2014-11-01,424562.0,181872.0,249886.0,255952.0,160862.0,202344.0,193620.0,305962.0,346542.0,156669.0,161569.0,171603.0,243703.0,277616.0,144692.0,94996.0,556152.0,175985.0,124672.0,116965.0,117180.0,232764.0,263330.0,243802.0,534367.0,151598.0,132135.0,151919.0,109861.0,113029.0,231300.0,197328.0,166152.0,271648.0,127029.0,182463.0,138688.0,220149.0,228149.0,255848.0,129333.0,242855.0,122642.0,123287.0,281961.0,169397.0,107674.0,192321.0,228049.0,156090.0,214195.0
2014-12-01,427052.0,183149.0,250173.0,256375.0,161970.0,204455.0,194643.0,305695.0,347836.0,156936.0,161952.0,171961.0,244447.0,280271.0,145087.0,95212.0,557412.0,176418.0,125071.0,117238.0,117509.0,233321.0,264772.0,243487.0,535743.0,152327.0,132362.0,152339.0,110129.0,113359.0,231904.0,197677.0,166332.0,273677.0,127345.0,183080.0,139070.0,220927.0,228314.0,257009.0,129443.0,243149.0,122952.0,123512.0,282204.0,169756.0,108182.0,192122.0,228291.0,156417.0,215185.0
2015-01-01,429690.0,184252.0,250238.0,256747.0,163130.0,205734.0,195201.0,305852.0,349992.0,157242.0,162458.0,171996.0,245415.0,283215.0,145602.0,95276.0,559185.0,176818.0,125608.0,117696.0,118030.0,233939.0,266286.0,243342.0,533278.0,153055.0,132392.0,152750.0,110392.0,113663.0,232458.0,198273.0,166493.0,275980.0,127720.0,183938.0,139524.0,221749.0,228454.0,257886.0,129748.0,243990.0,123167.0,123732.0,282206.0,170323.0,108700.0,191771.0,229004.0,156675.0,215336.0
2015-02-01,432507.0,185439.0,250584.0,257039.0,164301.0,207329.0,195607.0,306575.0,351963.0,157760.0,163017.0,171849.0,246328.0,286350.0,146137.0,95404.0,559679.0,177309.0,126259.0,118065.0,118594.0,234934.0,268088.0,243433.0,530932.0,153711.0,132521.0,153318.0,110616.0,114148.0,232918.0,199695.0,166660.0,277879.0,128042.0,185198.0,140329.0,222474.0,228860.0,258551.0,130096.0,244681.0,123367.0,123908.0,282291.0,170984.0,109196.0,192264.0,229906.0,156832.0,216416.0
2015-03-01,435578.0,186381.0,250950.0,257216.0,165498.0,208412.0,197084.0,306957.0,353405.0,158437.0,163701.0,171898.0,247974.0,289379.0,146664.0,95555.0,560927.0,178029.0,127094.0,118507.0,119148.0,235771.0,270118.0,244082.0,528490.0,154331.0,132796.0,153677.0,110802.0,114724.0,233792.0,201167.0,166964.0,279948.0,128491.0,186268.0,141182.0,223043.0,229403.0,258741.0,130583.0,245185.0,123554.0,124214.0,282782.0,171790.0,109588.0,193262.0,230596.0,157286.0,217710.0
2015-04-01,437733.0,187267.0,251219.0,257691.0,166675.0,209868.0,198699.0,307537.0,353900.0,159184.0,164278.0,172522.0,249784.0,292162.0,147177.0,95856.0,561825.0,178970.0,127950.0,118932.0,119672.0,236978.0,271880.0,244532.0,529430.0,155085.0,133446.0,154372.0,110996.0,115224.0,235147.0,202741.0,167471.0,281756.0,129009.0,187644.0,142094.0,223601.0,229894.0,259796.0,131044.0,245263.0,123971.0,124495.0,283059.0,172574.0,109982.0,194401.0,231552.0,157707.0,219375.0
2015-05-01,440040.0,188200.0,251494.0,258313.0,167772.0,211925.0,200229.0,307941.0,354744.0,159801.0,164750.0,172986.0,251537.0,294965.0,147840.0,96101.0,564237.0,179741.0,128667.0,119413.0,120243.0,238028.0,273784.0,245107.0,529463.0,156028.0,134082.0,154821.0,111106.0,115556.0,237080.0,203499.0,168063.0,284150.0,129583.0,188815.0,142891.0,224147.0,230114.0,261601.0,131599.0,245322.0,124366.0,124730.0,283361.0,173314.0,110318.0,195358.0,231769.0,158114.0,221335.0
2015-06-01,441700.0,189240.0,251611.0,259125.0,168873.0,213769.0,200940.0,308416.0,355421.0,160370.0,165190.0,173398.0,253027.0,297590.0,148428.0,96282.0,565699.0,179862.0,129317.0,119809.0,120774.0,239290.0,275740.0,245144.0,530085.0,156974.0,134729.0,155189.0,111311.0,115860.0,238559.0,203895.0,168396.0,286019.0,130195.0,190113.0,143650.0,224762.0,230185.0,263322.0,132078.0,246144.0,124810.0,124884.0,283002.0,174103.0,110737.0,196151.0,232583.0,158465.0,223129.0
2015-07-01,442379.0,190229.0,251780.0,259884.0,169877.0,214792.0,202102.0,308410.0,356782.0,160886.0,165742.0,173792.0,254752.0,300213.0,149022.0,96435.0,568251.0,179982.0,129829.0,120111.0,121254.0,240098.0,277937.0,245284.0,531676.0,157700.0,135242.0,155279.0,111553.0,116115.0,239690.0,204247.0,168523.0,287755.0,130685.0,190969.0,144273.0,225508.0,230184.0,263963.0,132539.0,247194.0,125024.0,125087.0,282832.0,174872.0,111099.0,197214.0,232959.0,158930.0,224350.0
2015-08-01,443694.0,191393.0,251920.0,260547.0,170701.0,215829.0,203172.0,308191.0,357906.0,161321.0,166366.0,174291.0,256868.0,302845.0,149565.0,96571.0,568864.0,179899.0,130279.0,120480.0,121621.0,240815.0,280374.0,245121.0,533665.0,158324.0,135720.0,155326.0,111865.0,116348.0,240034.0,204628.0,168637.0,289894.0,131102.0,191993.0,144897.0,226351.0,230165.0,263703.0,132935.0,247938.0,125254.0,125280.0,282354.0,175683.0,111415.0,198105.0,233899.0,159200.0,224701.0
2015-09-01,445925.0,192686.0,252201.0,261135.0,171426.0,217362.0,204589.0,308112.0,359175.0,161715.0,166901.0,174509.0,259080.0,305729.0,150238.0,96902.0,570294.0,179970.0,130528.0,120849.0,121933.0,241011.0,282640.0,245149.0,537236.0,158952.0,136156.0,155488.0,112151.0,116510.0,240237.0,205154.0,168846.0,292030.0,131391.0,192848.0,145383.0,226952.0,229860.0,263378.0,133269.0,247817.0,125493.0,125515.0,282405.0,176128.0,111633.0,198416.0,234327.0,159614.0,224766.0
2015-10-01,449732.0,194082.0,252522.0,261553.0,172320.0,218483.0,205417.0,308071.0,360521.0,162235.0,167383.0,174345.0,260867.0,308681.0,150985.0,97201.0,572071.0,179986.0,130741.0,121125.0,122204.0,241534.0,284986.0,244657.0,541460.0,159586.0,136585.0,155798.0,112404.0,116422.0,240222.0,205616.0,169125.0,294362.0,131767.0,193748.0,145969.0,227463.0,229656.0,263342.0,133576.0,247861.0,125707.0,125637.0,282472.0,176502.0,111799.0,198440.0,234635.0,160005.0,224967.0
2015-11-01,452773.0,195378.0,252805.0,261989.0,173279.0,219157.0,206060.0,308311.0,361493.0,162872.0,167795.0,173843.0,262220.0,311650.0,151885.0,97514.0,573998.0,180162.0,131132.0,121380.0,122522.0,242023.0,287312.0,243987.0,544697.0,160297.0,136910.0,156366.0,112722.0,116339.0,240525.0,206428.0,169378.0,296808.0,132147.0,194608.0,146558.0,227871.0,229479.0,264021.0,133957.0,248354.0,125992.0,125758.0,282409.0,176820.0,111904.0,198514.0,234803.0,160328.0,225723.0
2015-12-01,456943.0,196890.0,253173.0,262285.0,174356.0,220004.0,206720.0,308422.0,362151.0,163531.0,168190.0,173728.0,263575.0,314658.0,152645.0,97670.0,574617.0,180756.0,131812.0,121633.0,122830.0,242849.0,290143.0,243703.0,546960.0,161073.0,137379.0,157058.0,113013.0,116354.0,241543.0,207478.0,169643.0,299631.0,132549.0,195789.0,146941.0,228473.0,229283.0,265128.0,134345.0,249368.0,126284.0,125963.0,283008.0,177471.0,112001.0,199514.0,235112.0,160688.0,226542.0
2016-01-01,460845.0,198394.0,253699.0,262579.0,175433.0,221609.0,208413.0,308265.0,363386.0,164115.0,168636.0,173903.0,265222.0,317341.0,153408.0,97865.0,575667.0,181574.0,132606.0,122000.0,123253.0,243250.0,293161.0,244079.0,547478.0,161992.0,137803.0,157737.0,113321.0,116667.0,242229.0,209017.0,170047.0,302376.0,132911.0,197598.0,147277.0,228898.0,229097.0,266369.0,134707.0,251132.0,126690.0,126213.0,283589.0,178163.0,112110.0,200472.0,235646.0,160912.0,227272.0
2016-02-01,464266.0,199945.0,253817.0,263116.0,176475.0,223308.0,209913.0,308294.0,365493.0,164600.0,169185.0,174446.0,266911.0,320144.0,154118.0,98027.0,577352.0,183039.0,133447.0,122492.0,123680.0,243569.0,295508.0,244571.0,549444.0,162865.0,138412.0,158425.0,113651.0,117100.0,242556.0,210728.0,170623.0,305650.0,133385.0,199211.0,147480.0,229339.0,229329.0,267463.0,135119.0,253779.0,127068.0,126547.0,284565.0,178812.0,112256.0,201235.0,236584.0,161215.0,227797.0
2016-03-01,466052.0,201090.0,253984.0,263883.0,177391.0,224326.0,211131.0,308520.0,367589.0,165111.0,169673.0,175356.0,268485.0,322931.0,154922.0,98229.0,579154.0,184205.0,134103.0,123041.0,124275.0,244000.0,297806.0,244897.0,550844.0,163835.0,138944.0,158948.0,114038.0,117520.0,242675.0,212381.0,171026.0,308698.0,133811.0,200739.0,147796.0,229701.0,230076.0,267676.0,135623.0,255553.0,127367.0,126870.0,285029.0,179749.0,112436.0,201591.0,237321.0,161258.0,228338.0
2016-04-01,468375.0,202328.0,254343.0,264849.0,178300.0,226042.0,212028.0,309238.0,369841.0,165657.0,170283.0,176235.0,269887.0,325944.0,155651.0,98432.0,580174.0,185094.0,135132.0,123692.0,124874.0,244786.0,300423.0,244624.0,553477.0,164861.0,139544.0,159619.0,114413.0,117911.0,243551.0,213628.0,171365.0,311733.0,134233.0,201714.0,148161.0,230021.0,230870.0,267353.0,136129.0,257002.0,127749.0,127317.0,286041.0,180836.0,112656.0,202839.0,238179.0,161473.0,228689.0
2016-05-01,470623.0,203454.0,255046.0,265811.0,179360.0,227562.0,213039.0,309852.0,371871.0,166347.0,170996.0,177141.0,271804.0,328394.0,156253.0,98644.0,582107.0,185531.0,136165.0,124285.0,125415.0,245555.0,303618.0,244575.0,555506.0,165830.0,140188.0,160336.0,114801.0,118269.0,245000.0,214268.0,171545.0,314049.0,134667.0,203189.0,148712.0,230243.0,231329.0,266790.0,136610.0,257787.0,128215.0,127645.0,287163.0,182025.0,112909.0,203961.0,238664.0,161816.0,228784.0
2016-06-01,473008.0,204779.0,255637.0,266667.0,180390.0,229796.0,213880.0,310427.0,373870.0,167005.0,171894.0,177682.0,273746.0,330482.0,156804.0,98747.0,585220.0,185878.0,137249.0,124963.0,125863.0,245943.0,306515.0,244328.0,557377.0,166560.0,140861.0,161266.0,115181.0,118617.0,246373.0,214838.0,171998.0,316371.0,135114.0,204573.0,149459.0,230381.0,231685.0,266316.0,137045.0,258698.0,128865.0,127943.0,287767.0,182844.0,113230.0,205112.0,239826.0,162302.0,228867.0
2016-07-01,473632.0,206092.0,256101.0,267445.0,181390.0,231471.0,214341.0,310824.0,374729.0,167600.0,172737.0,178170.0,275920.0,332563.0,157516.0,98826.0,589307.0,186354.0,138042.0,125534.0,126283.0,246584.0,309417.0,244418.0,558912.0,167125.0,141567.0,161957.0,115538.0,118957.0,247278.0,215563.0,172401.0,318840.0,135577.0,205989.0,150299.0,230518.0,232149.0,266249.0,137494.0,259455.0,129599.0,128126.0,288291.0,183593.0,113549.0,205586.0,240979.0,162756.0,229147.0
2016-08-01,475249.0,207401.0,256610.0,268249.0,182160.0,232812.0,215137.0,310944.0,375295.0,168322.0,173532.0,178110.0,277399.0,334657.0,158251.0,98891.0,593868.0,186697.0,138663.0,126074.0,126731.0,247477.0,311855.0,244117.0,560357.0,167602.0,142181.0,162772.0,115825.0,119260.0,248082.0,216608.0,172886.0,320933.0,136007.0,207149.0,151167.0,230397.0,232533.0,265833.0,137877.0,260077.0,130312.0,128403.0,288392.0,184336.0,113925.0,206403.0,242072.0,163172.0,229135.0
2016-09-01,477102.0,208576.0,257231.0,269011.0,182987.0,234066.0,216294.0,311062.0,376770.0,169128.0,174383.0,178244.0,279158.0,336665.0,159146.0,99079.0,599076.0,187074.0,139430.0,126526.0,127203.0,248480.0,314266.0,243671.0,562164.0,168043.0,142815.0,163622.0,116118.0,119584.0,249022.0,217504.0,173224.0,323108.0,136473.0,208762.0,152027.0,230203.0,232866.0,266079.0,138156.0,261954.0,130982.0,128654.0,289506.0,185251.0,114276.0,207493.0,242643.0,163654.0,229153.0
2016-10-01,480736.0,209739.0,257859.0,269888.0,183856.0,234257.0,217827.0,311345.0,378394.0,170028.0,175243.0,178834.0,280681.0,338677.0,160033.0,99264.0,603128.0,187552.0,140213.0,127017.0,127693.0,249237.0,316390.0,243691.0,563162.0,168694.0,143518.0,164625.0,116445.0,120009.0,250223.0,218482.0,173623.0,325092.0,136948.0,210421.0,152920.0,230045.0,233116.0,266316.0,138435.0,263203.0,131570.0,129017.0,290403.0,186096.0,114525.0,208500.0,243457.0,163999.0,229229.0
2016-11-01,483621.0,211099.0,258684.0,270841.0,185072.0,235130.0,219325.0,311717.0,380815.0,170834.0,176178.0,179949.0,282807.0,341173.0,161099.0,99419.0,605577.0,188399.0,141002.0,127531.0,128279.0,249971.0,318452.0,244459.0,566964.0,169518.0,144292.0,165496.0,116812.0,120423.0,251241.0,219507.0,174085.0,327908.0,137483.0,212077.0,153681.0,230182.0,233458.0,266819.0,138782.0,264470.0,132062.0,129436.0,291663.0,186994.0,114754.0,209697.0,244276.0,164268.0,229726.0
2016-12-01,486201.0,212544.0,259643.0,271975.0,186443.0,234105.0,220241.0,312132.0,382441.0,171560.0,177151.0,180921.0,284974.0,343919.0,162150.0,99503.0,607259.0,189555.0,141778.0,128071.0,128950.0,251046.0,321177.0,245426.0,570915.0,170592.0,144934.0,166454.0,117216.0,120871.0,252127.0,220733.0,174826.0,331208.0,138084.0,213486.0,154406.0,230193.0,233933.0,266934.0,139291.0,264919.0,132466.0,129911.0,292582.0,187887.0,114993.0,210516.0,245377.0,164431.0,230329.0
2017-01-01,489133.0,213877.0,260684.0,273056.0,187656.0,234370.0,221206.0,312748.0,384210.0,171991.0,178075.0,181097.0,287083.0,346872.0,163022.0,99480.0,609083.0,190929.0,142726.0,128584.0,129687.0,252137.0,323850.0,246382.0,576613.0,171458.0,145602.0,167471.0,117618.0,121089.0,253144.0,222006.0,175338.0,334726.0,138705.0,214375.0,155035.0,230147.0,234322.0,266832.0,139919.0,265462.0,132820.0,130198.0,293786.0,188774.0,115304.0,211365.0,246355.0,164776.0,230452.0
2017-02-01,492152.0,215027.0,261770.0,273813.0,188821.0,234906.0,222508.0,313408.0,385341.0,172578.0,178909.0,181208.0,289067.0,349934.0,163763.0,99537.0,610842.0,192170.0,143836.0,129114.0,130430.0,253223.0,326968.0,246797.0,581675.0,172383.0,146381.0,168529.0,118018.0,121338.0,255033.0,223508.0,175802.0,338372.0,139329.0,215624.0,155962.0,230053.0,234614.0,266593.0,140555.0,266218.0,133338.0,130441.0,294953.0,189649.0,115561.0,212118.0,247106.0,165002.0,230476.0
2017-03-01,495162.0,216094.0,262653.0,274543.0,189722.0,237742.0,224188.0,314713.0,386729.0,173113.0,179773.0,181213.0,291358.0,353017.0,164688.0,99600.0,613088.0,193457.0,145069.0,129767.0,131197.0,254327.0,329443.0,247471.0,584789.0,173217.0,147220.0,169492.0,118455.0,121532.0,256868.0,225205.0,176270.0,341867.0,139972.0,216718.0,157120.0,230103.0,235022.0,266253.0,141195.0,267466.0,134039.0,130702.0,295913.0,190467.0,115800.0,212861.0,247191.0,165440.0,230142.0
2017-04-01,497669.0,217471.0,263508.0,275493.0,190694.0,240237.0,225497.0,315906.0,388865.0,174044.0,180706.0,181895.0,293807.0,355764.0,165859.0,99827.0,615101.0,194428.0,146362.0,130525.0,132025.0,255664.0,331848.0,248228.0,584984.0,174171.0,148013.0,170513.0,118843.0,121933.0,258746.0,227091.0,177064.0,345528.0,140651.0,218766.0,158408.0,230321.0,235545.0,266304.0,141822.0,270020.0,134919.0,131097.0,296855.0,191366.0,116116.0,214185.0,246553.0,165844.0,229801.0
2017-05-01,500649.0,218815.0,264019.0,276863.0,191495.0,242762.0,226644.0,317625.0,391315.0,174788.0,181600.0,182566.0,296171.0,357998.0,167077.0,100057.0,619917.0,195185.0,147713.0,131342.0,132810.0,256863.0,333508.0,249228.0,582817.0,175113.0,148574.0,171404.0,119247.0,122317.0,259762.0,228733.0,177907.0,348761.0,141109.0,220480.0,159376.0,230374.0,236503.0,266650.0,142378.0,272712.0,135790.0,131477.0,297372.0,192444.0,116443.0,215689.0,245740.0,166363.0,229986.0
2017-06-01,504015.0,220185.0,264645.0,278491.0,192361.0,245735.0,227823.0,318429.0,394182.0,175612.0,182388.0,183268.0,298483.0,359979.0,168230.0,100294.0,623934.0,195434.0,148831.0,132115.0,133503.0,258090.0,334799.0,249897.0,581677.0,176123.0,149143.0,172300.0,119587.0,122656.0,261022.0,230019.0,178588.0,351720.0,141434.0,222433.0,160227.0,230558.0,237544.0,267343.0,142886.0,275292.0,136594.0,131741.0,297953.0,193564.0,116754.0,217495.0,245429.0,166618.0,230487.0
